"id","account_id","legacy_id","ear_tag","ear_tag_loc","tattoo_left","tattoo_right","brand","brand_loc","name","ph_number","ph_number_loc","reg_num","reg_num_2","other_id","other_id_loc","electronic_id","animal_type","sex","category_id","breed_id","horn_status","color_markings","ocv_tattoo","ocv_number","status","pasture_id","sire_animal_id","dam_animal_id","genetic_dam_animal_id","real_dam_animal_id","sire_legacy_id","dam_legacy_id","genetic_dam_legacy_id","breeder_contact_id","birth_date","weaning_date","yearling_date","percent_dam_weight","conception_method","grafted_calf","purchase_date","purchased","purchased_from_contact_id","purchase_price","sale_ticket_id","sale_price","sale_weight","marketing_cost","reason_for_sale","death_date","cause_of_death","asking_price","marketing_comments","mppa","avg_calving_interval","avg_post_partum_interval","last_breeding_date","last_calving_date","current_breeding_status","next_calving_date","pelvic_area","pelvic_horizontal","pelvic_vertical","comments","donor_cow","ai_bull","promote_date","demote_date","birth_weight","weaning_weight","yearling_weight","adj_birth_weight","adj_weaning_weight","adj_yearling_weight","last_tip_to_tip","last_total_horn","last_base","last_composite","last_horn_measure_date","last_weight","last_height","last_bcs","last_weight_date","created_at","updated_at","embryo_recovery_date","nait_number","nlis_number","last_treatment_date","withdrawal_date","castration_date","next_booster_date","breeding_id","pelvic_measure_date","embryo_transfer_date"
"33564129","48210","","needs tagging-185-yellow-louise","","","","","","","","","","","","","","Calf","Heifer","","958480","","Solid Black w/White Face","","","Active","492651","","32609970","","32609970","","","","","2017-01-13","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2017-01-16 18:12:23 -0600","2017-01-16 18:12:23 -0600","","","","","","","","","",""
"33655617","48210","","1E-WHITE","","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black w/White Face","","","Sold","","22294328","24289391","","24289391","","","","1448677","2017-01-23","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","75","","","83","","","","","","","","75","","","2017-01-23","2017-01-23 20:03:19 -0600","2017-09-19 07:15:34 -0500","","","","","","","","20403621","",""
"33705156","48210","","131E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","953217","Dehorned","Solid Black","","","Active","403501","25760039","21819760","","21819760","","","","1448677","2017-01-26","2017-09-25","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","62","488","","64","441","","","","","","","488","","","2017-09-25","2017-01-27 15:39:39 -0600","2017-10-02 07:04:01 -0500","","","","2017-09-19","","","","20336073","",""
"33712425","48210","","needs tagging 8-red-louise","","","","","","","","","","","","","","Calf","","","958480","Polled","Solid Black","","","Sold","","32607294","32610153","","32610153","","","","1448677","2017-01-28","","","","NS","false","","false","","","1196433","450.5","265","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2017-01-28 16:56:58 -0600","2018-02-08 10:05:49 -0600","","","","","","","","22859097","",""
"33712449","48210","","needs tagging 319-yellow-louise","","","","","","","","","","","","","","Calf","","","958480","Polled","Solid Black","","","Sold","","32607294","32610006","","32610006","","","","1448677","2017-01-28","","","","NS","false","","false","","","1196433","655.7","395","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2017-01-28 17:05:28 -0600","2018-02-08 10:04:56 -0600","","","","","","","","22858842","",""
"33712458","48210","","needs tagging 5970-louise","","","","","","","","","","","","","","Calf","","","953208","Polled","Light Red","","","Sold","","","32610501","","32610501","","","","1448677","2017-01-21","","","","NS","false","","false","","","1196433","450.5","265","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2017-01-28 17:08:04 -0600","2018-02-08 10:05:24 -0600","","","","","","","","","",""
"33721653","48210","","3E-WHITE","","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","28079199","24513113","","24513113","","","","1448677","2017-01-30","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","71","","","76","","","","","","","","71","","","2017-01-30","2017-01-30 12:23:08 -0600","2017-09-19 07:05:56 -0500","","","","","","","","21373638","",""
"33721659","48210","","2E-WHITE","","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Active","492651","28079199","24289367","","24289367","","","","1448677","2017-01-30","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","58","","","66","","","","","","","","58","","","2017-01-30","2017-01-30 12:24:17 -0600","2017-09-29 19:43:49 -0500","","","","","","","","21372921","",""
"33737382","48210","","132E-WHITE","LE","","","","","","","","","","","","982000376416831","Calf","Bull","","953217","Polled","Solid Black","","","Active","403501","28079220","21888790","","21888790","","","","1448677","2017-01-30","2017-09-25","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","91","678","","91","597","","","","","","","678","","","2017-09-25","2017-01-31 16:48:48 -0600","2017-09-25 09:24:41 -0500","","","","2017-09-19","","","","20334801","",""
"33826305","48210","","7E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Sold","","28079205","24289322","","24289322","","","","1448677","2017-02-04","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","85","","","93","","","","","","","","85","","","2017-02-04","2017-02-05 21:45:19 -0600","2017-09-19 07:18:41 -0500","","","","","","","","21372882","",""
"33826365","48210","","6E-WHITE","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Active","443994","","22020433","","22020433","","","","1448677","2017-02-05","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","78","","","78","","","","","","","","78","","","2017-02-05","2017-02-05 21:47:01 -0600","2017-02-05 21:47:01 -0600","","","","","","","","21373155","",""
"33843501","48210","","Needs 200-yellow-louise","","","","","","","","","","","","","","Calf","","","958480","Polled","Black w/Mottled White Face","","","Sold","","32607294","32609421","","32609421","","","","1448677","2017-02-02","","","","NS","false","","false","","","1196433","853.3","530","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2017-02-06 09:49:31 -0600","2018-02-08 10:04:14 -0600","","","","","","","","22857558","",""
"33843513","48210","","Needs-490-yellow-louise","","","","","","","","","","","","","","Calf","","","958480","Polled","Solid Black w/White Face","","","Sold","","32607294","32609979","","32609979","","","","1448677","2017-02-05","","","","NS","false","","false","","","1196433","637.0","455","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2017-02-06 09:52:18 -0600","2018-02-08 10:07:56 -0600","","","","","","","","22858836","",""
"33852831","48210","","8E-WHITE","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","28079199","24289337","","24289337","","","","1448677","2017-02-06","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","65","","","73","","","","","","","","65","","","2017-02-06","2017-02-06 15:57:04 -0600","2017-09-19 07:13:54 -0500","","","","","","","","21372897","",""
"33853083","48210","","9E-WHITE","","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","28079199","24513149","","24513149","","","","1448677","2017-01-30","","","","NS","false","","false","","","1139106","","","","","","","","","","","","","","","","","","","","false","false","","","85","","","90","","","","","","","","85","","","2017-01-30","2017-02-06 16:07:48 -0600","2017-09-19 07:07:13 -0500","","","","","","","","","",""
