"id","animal_id","moved_from_pasture_id","moved_to_pasture_id","movement_date"
"64125663","24513143","328918","462126","2016-06-24"
"64125666","24513146","328918","462126","2016-06-25"
"64125669","24513146","328918","462126","2016-06-24"
"64125672","24513149","328918","462126","2016-06-25"
"64125675","29696709","328918","462126","2016-06-25"
"64125678","24513152","328918","462126","2016-06-25"
"64125681","28453236","328918","462126","2016-06-25"
"64125684","24513155","328918","462126","2016-06-25"
"64125687","24513158","328918","462126","2016-06-25"
"64125690","29400993","328918","462126","2016-06-25"
"64125693","24513161","328918","462126","2016-06-25"
"64125696","24513161","328918","462126","2016-06-24"
"64125699","24513167","328918","462126","2016-06-25"
"64125702","24513167","328918","462126","2016-06-24"
"64125705","24513170","328918","462126","2016-06-25"
"64125708","24513170","328918","462126","2016-06-24"
"64125711","30122235","328918","462126","2016-06-25"
"64125714","24513176","328918","462126","2016-06-25"
"64125717","24513176","328918","462126","2016-06-24"
"64125720","24513179","328918","462126","2016-06-25"
"64125723","24513179","328918","462126","2016-06-24"
"64125726","29919570","328918","462126","2016-06-25"
"64125729","24513182","328918","462126","2016-06-25"
"64125732","24513182","328918","462126","2016-06-24"
"64125735","24513185","328918","462126","2016-06-25"
"64125738","24513185","328918","462126","2016-06-24"
"64125741","24513188","328918","462126","2016-06-25"
"64125744","24513188","328918","462126","2016-06-24"
"64125747","29872293","328918","462126","2016-06-25"
"64125750","24513191","328918","462126","2016-06-25"
"64125753","24513191","328918","462126","2016-06-24"
"64125756","24513194","328918","462126","2016-06-25"
"64125759","24513194","328918","462126","2016-06-24"
"64125762","25578134","328918","462126","2016-06-25"
"64125765","25578134","328918","462126","2016-06-24"
"64125768","25760039","328918","462126","2016-06-25"
"64125771","25760039","328918","462126","2016-06-24"
"64125774","25870592","328918","462126","2016-06-25"
"64125777","25870592","328918","462126","2016-06-24"
"64125780","27330190","328918","462126","2016-06-24"
"64125783","27330190","328918","462126","2016-06-25"
"64125786","27330196","328918","462126","2016-06-24"
"64125789","27330199","328918","462126","2016-06-24"
"64125792","27330199","328918","462126","2016-06-25"
"64125795","27330208","328918","462126","2016-06-24"
"64125798","27330211","328918","462126","2016-06-24"
"64125801","27330211","328918","462126","2016-06-25"
"64125804","27330214","328918","462126","2016-06-24"
"64125807","27330226","328918","462126","2016-06-24"
"64125810","27330226","328918","462126","2016-06-25"
"64125813","27330229","328918","462126","2016-06-24"
"64125816","30901218","328918","462126","2016-06-24"
"64125819","27897384","328918","462126","2016-06-24"
"64125822","27897384","328918","462126","2016-06-25"
"64125825","27897393","328918","462126","2016-06-24"
"64125828","30043767","328918","462126","2016-06-24"
"64125831","27897402","328918","462126","2016-06-24"
"64125834","27897402","328918","462126","2016-06-25"
"64125837","29890509","328918","462126","2016-06-24"
"64125840","19610760","462126","443994","2016-06-25"
"64125846","30803697","462126","443994","2016-06-25"
"64125849","19610778","462126","443994","2016-06-25"
"64125852","28434480","462126","443994","2016-06-25"
"64125855","19610787","462126","443994","2016-06-25"
"64125858","30803688","462126","443994","2016-06-25"
"64125861","19610796","462126","443994","2016-06-25"
"64125864","29457861","462126","443994","2016-06-25"
"64125867","19610802","462126","443994","2016-06-25"
"64125870","29779866","462126","443994","2016-06-25"
"64125873","19610805","462126","443994","2016-06-25"
"64125876","29793636","462126","443994","2016-06-25"
"64125879","19610808","462126","443994","2016-06-25"
"64125882","29860647","462126","443994","2016-06-25"
"64125885","19610898","462126","443994","2016-06-25"
"64125888","30322026","462126","443994","2016-06-25"
"64125891","25675931","462126","443994","2016-06-25"
"64125894","19610907","462126","443994","2016-06-25"
"64125897","28469601","462126","443994","2016-06-25"
"64125900","19610916","462126","443994","2016-06-25"
"64125903","30730626","462126","443994","2016-06-25"
"64125906","26062430","462126","443994","2016-06-25"
"64125909","19610922","462126","443994","2016-06-25"
"64125912","19692253","462126","443994","2016-06-25"
"64125918","28475673","462126","443994","2016-06-25"
"64125921","19727668","462126","443994","2016-06-25"
"64125924","29975880","462126","443994","2016-06-25"
"64125927","19727674","462126","443994","2016-06-25"
"64125930","25807601","462126","443994","2016-06-25"
"64125933","20456755","462126","443994","2016-06-25"
"64125939","25984700","462126","443994","2016-06-25"
"64125942","20469046","462126","443994","2016-06-25"
"64125945","20486326","462126","443994","2016-06-25"
"64125948","29911653","462126","443994","2016-06-25"
"64125951","20493472","462126","443994","2016-06-25"
"64125954","20493601","462126","443994","2016-06-25"
"64125957","29890512","462126","443994","2016-06-25"
"64125960","25823078","462126","443994","2016-06-25"
"64125963","20493625","462126","443994","2016-06-25"
"64125966","20493667","462126","443994","2016-06-25"
"64125969","30198291","462126","443994","2016-06-25"
"64125972","30200667","462126","443994","2016-06-25"
"64125975","20493706","462126","443994","2016-06-25"
"64125978","30321990","462126","443994","2016-06-25"
"64125981","20493847","462126","443994","2016-06-25"
"64125984","20509930","462126","443994","2016-06-25"
"64125987","20510275","462126","443994","2016-06-25"
"64125990","29860620","462126","443994","2016-06-25"
"64125993","20565319","462126","443994","2016-06-25"
"64125996","28341351","462126","443994","2016-06-25"
"64125999","20629108","462126","443994","2016-06-25"
"64126002","29344287","462126","443994","2016-06-25"
"64126005","21818383","462126","443994","2016-06-25"
"64126008","29367111","462126","443994","2016-06-25"
"64126011","21818413","462126","443994","2016-06-25"
"64126014","29359116","462126","443994","2016-06-25"
"64126017","21819703","462126","443994","2016-06-25"
"64126020","29128011","462126","443994","2016-06-25"
"64126023","21819736","462126","443994","2016-06-25"
"64126026","29359122","462126","443994","2016-06-25"
"64126029","21819760","462126","443994","2016-06-25"
"64126032","30770232","462126","443994","2016-06-25"
"64126038","21819835","462126","443994","2016-06-25"
"64126041","30803673","462126","443994","2016-06-25"
"64126044","22020433","462126","443994","2016-06-25"
"64126047","28358352","462126","443994","2016-06-25"
"64126050","22020535","462126","443994","2016-06-25"
"64126053","30275829","462126","443994","2016-06-25"
"64126056","26028932","462126","443994","2016-06-25"
"64126059","22020559","462126","443994","2016-06-25"
"64126062","28474710","462126","443994","2016-06-25"
"64126065","25971623","462126","443994","2016-06-25"
"64126068","22020568","462126","443994","2016-06-25"
"64126071","29696520","462126","443994","2016-06-25"
"64126074","22047349","462126","443994","2016-06-25"
"64126077","22047367","462126","443994","2016-06-25"
"64126080","30803667","462126","443994","2016-06-25"
"64126083","22047382","462126","443994","2016-06-25"
"64126086","29989410","462126","443994","2016-06-25"
"64126089","25984688","462126","443994","2016-06-25"
"64126092","22166194","462126","443994","2016-06-25"
"64126095","30259416","462126","443994","2016-06-25"
"64126098","26028827","462126","443994","2016-06-25"
"64126101","22189504","462126","443994","2016-06-25"
"64126104","22189510","462126","443994","2016-06-25"
"64126107","30204096","462126","443994","2016-06-25"
"64126110","26076857","462126","443994","2016-06-25"
"64126113","22302638","462126","443994","2016-06-25"
"64126116","25759949","462126","443994","2016-06-25"
"64126119","22603208","462126","443994","2016-06-25"
"64126122","22603223","462126","443994","2016-06-25"
"64126125","22741778","462126","443994","2016-06-25"
"64126128","29928924","462126","443994","2016-06-25"
"64126131","22741802","462126","443994","2016-06-25"
"64126134","29928915","462126","443994","2016-06-25"
"64126137","22741808","462126","443994","2016-06-25"
"64126140","29366970","462126","443994","2016-06-25"
"64126143","22741982","462126","443994","2016-06-25"
"64126146","29366967","462126","443994","2016-06-25"
"64126149","22741985","462126","443994","2016-06-25"
"64126152","29928933","462126","443994","2016-06-25"
"64126155","24253490","462126","443994","2016-06-25"
"64126158","24289301","462126","443994","2016-06-25"
"64126161","30730635","462126","443994","2016-06-25"
"64126164","24289304","462126","443994","2016-06-25"
"64126167","24289307","462126","443994","2016-06-25"
"64126170","24289310","462126","443994","2016-06-25"
"64126173","24289313","462126","443994","2016-06-25"
"64126176","26303413","462126","443994","2016-06-25"
"64126179","24289316","462126","443994","2016-06-25"
"64126182","24289319","462126","443994","2016-06-25"
"64126185","24289322","462126","443994","2016-06-25"
"64126188","24289325","462126","443994","2016-06-25"
"64126191","30551304","462126","443994","2016-06-25"
"64126194","24289328","462126","443994","2016-06-25"
"64126197","30027825","462126","443994","2016-06-25"
"64126200","24289331","462126","443994","2016-06-25"
"64126203","24289334","462126","443994","2016-06-25"
"64126206","29975862","462126","443994","2016-06-25"
"64126209","24289337","462126","443994","2016-06-25"
"64126212","29809692","462126","443994","2016-06-25"
"64126215","24289340","462126","443994","2016-06-25"
"64126218","30551310","462126","443994","2016-06-25"
"64126221","24289343","462126","443994","2016-06-25"
"64126224","24289346","462126","443994","2016-06-25"
"64126227","24289349","462126","443994","2016-06-25"
"64126230","24289352","462126","443994","2016-06-25"
"64126233","24289355","462126","443994","2016-06-25"
"64126236","24289358","462126","443994","2016-06-25"
"64126239","29860632","462126","443994","2016-06-25"
"64126242","24289367","462126","443994","2016-06-25"
"64126245","30041424","462126","443994","2016-06-25"
"64126248","24289370","462126","443994","2016-06-25"
"64126251","24289373","462126","443994","2016-06-25"
"64126254","24289376","462126","443994","2016-06-25"
"64126257","24289379","462126","443994","2016-06-25"
"64126260","24289382","462126","443994","2016-06-25"
"64126263","24289385","462126","443994","2016-06-25"
"64126266","24289388","462126","443994","2016-06-25"
"64126269","30027819","462126","443994","2016-06-25"
"64126272","24289397","462126","443994","2016-06-25"
"64126275","24513113","462126","443994","2016-06-25"
"64126278","29788551","462126","443994","2016-06-25"
"64126281","24513122","462126","443994","2016-06-25"
"64126284","29767632","462126","443994","2016-06-25"
"64126287","24513125","462126","443994","2016-06-25"
"64126290","24513128","462126","443994","2016-06-25"
"64126293","29745381","462126","443994","2016-06-25"
"64126296","24513134","462126","443994","2016-06-25"
"64126299","29928903","462126","443994","2016-06-25"
"64126302","24513137","462126","443994","2016-06-25"
"64126305","24513140","462126","443994","2016-06-25"
"64126308","29401005","462126","443994","2016-06-25"
"64126311","24513143","462126","443994","2016-06-25"
"64126314","24513146","462126","443994","2016-06-25"
"64126317","24513149","462126","443994","2016-06-25"
"64126320","29696709","462126","443994","2016-06-25"
"64126323","24513152","462126","443994","2016-06-25"
"64126326","28453236","462126","443994","2016-06-25"
"64126329","24513155","462126","443994","2016-06-25"
"64126332","24513158","462126","443994","2016-06-25"
"64126335","29400993","462126","443994","2016-06-25"
"64126338","24513161","462126","443994","2016-06-25"
"64126341","24513167","462126","443994","2016-06-25"
"64126344","24513170","462126","443994","2016-06-25"
"64126347","30122235","462126","443994","2016-06-25"
"64126350","24513176","462126","443994","2016-06-25"
"64126353","24513179","462126","443994","2016-06-25"
"64126356","29919570","462126","443994","2016-06-25"
"64126359","24513182","462126","443994","2016-06-25"
"64126362","24513185","462126","443994","2016-06-25"
"64126365","24513188","462126","443994","2016-06-25"
"64126368","29872293","462126","443994","2016-06-25"
"64126371","24513191","462126","443994","2016-06-25"
"64126374","24513194","462126","443994","2016-06-25"
"64126377","25578134","462126","443994","2016-06-25"
"64126383","25870592","462126","443994","2016-06-25"
"64126386","27330190","462126","443994","2016-06-25"
"64126389","27330196","462126","443994","2016-06-25"
"64126392","27330199","462126","443994","2016-06-25"
"64126395","27330208","462126","443994","2016-06-25"
"64126398","27330211","462126","443994","2016-06-25"
"64126401","27330214","462126","443994","2016-06-25"
"64126404","27330226","462126","443994","2016-06-25"
"64126407","27330229","462126","443994","2016-06-25"
"64126410","30901218","462126","443994","2016-06-25"
"64126413","27897384","462126","443994","2016-06-25"
"64126416","27897393","462126","443994","2016-06-25"
"64126419","30043767","462126","443994","2016-06-25"
"64126422","27897402","462126","443994","2016-06-25"
"64126425","28165191","462126","443994","2016-06-25"
"64126428","29890509","462126","443994","2016-06-25"
"64129401","29928915","443994","403501","2016-06-24"
"64129404","22741808","443994","403501","2016-06-24"
"64129410","19610760","443994","403501","2016-06-24"
"64129416","30803697","443994","403501","2016-06-24"
"64129419","19610778","443994","403501","2016-06-24"
"64129422","28434480","443994","403501","2016-06-24"
"64129425","19610787","443994","403501","2016-06-24"
"64129428","30803688","443994","403501","2016-06-24"
"64129431","19610796","443994","403501","2016-06-24"
"64129434","29457861","443994","403501","2016-06-24"
"64129437","19610802","443994","403501","2016-06-24"
"64129440","29779866","443994","403501","2016-06-24"
"64129443","19610805","443994","403501","2016-06-24"
"64129446","29793636","443994","403501","2016-06-24"
"64129449","19610808","443994","403501","2016-06-24"
"64129452","29860647","443994","403501","2016-06-24"
"64129455","19610898","443994","403501","2016-06-24"
"64129458","30322026","443994","403501","2016-06-24"
"64129461","25675931","443994","403501","2016-06-24"
"64129464","19610907","443994","403501","2016-06-24"
"64129467","28469601","443994","403501","2016-06-24"
"64129470","19610916","443994","403501","2016-06-24"
"64129473","30730626","443994","403501","2016-06-24"
"64129476","26062430","443994","403501","2016-06-24"
"64129479","19610922","443994","403501","2016-06-24"
"64129482","19692253","443994","403501","2016-06-24"
"64129488","28475673","443994","403501","2016-06-24"
"64129491","19727668","443994","403501","2016-06-24"
"64129494","29975880","443994","403501","2016-06-24"
"64129497","19727674","443994","403501","2016-06-24"
"64129500","25807601","443994","403501","2016-06-24"
"64129503","20456755","443994","403501","2016-06-24"
"64129509","25984700","443994","403501","2016-06-24"
"64129512","20469046","443994","403501","2016-06-24"
"64129515","20486326","443994","403501","2016-06-24"
"64129518","29911653","443994","403501","2016-06-24"
"64129521","20493472","443994","403501","2016-06-24"
"64129524","20493601","443994","403501","2016-06-24"
"64129527","29890512","443994","403501","2016-06-24"
"64129530","25823078","443994","403501","2016-06-24"
"64129533","20493625","443994","403501","2016-06-24"
"64129536","20493667","443994","403501","2016-06-24"
"64129539","30198291","443994","403501","2016-06-24"
"64129542","30200667","443994","403501","2016-06-24"
"64129545","20493706","443994","403501","2016-06-24"
"64129548","30321990","443994","403501","2016-06-24"
"64129551","20493847","443994","403501","2016-06-24"
"64129554","20509930","443994","403501","2016-06-24"
"64129557","20510275","443994","403501","2016-06-24"
"64129560","29860620","443994","403501","2016-06-24"
"64129563","20565319","443994","403501","2016-06-24"
"64129566","28341351","443994","403501","2016-06-24"
"64129569","20629108","443994","403501","2016-06-24"
"64129572","29344287","443994","403501","2016-06-24"
"64129575","21818383","443994","403501","2016-06-24"
"64129578","29367111","443994","403501","2016-06-24"
"64129581","21818413","443994","403501","2016-06-24"
"64129584","29359116","443994","403501","2016-06-24"
"64129587","21819703","443994","403501","2016-06-24"
"64129590","29128011","443994","403501","2016-06-24"
"64129593","21819736","443994","403501","2016-06-24"
"64129596","29359122","443994","403501","2016-06-24"
"64129599","21819760","443994","403501","2016-06-24"
"64129602","30770232","443994","403501","2016-06-24"
"64129608","21819835","443994","403501","2016-06-24"
"64129611","30803673","443994","403501","2016-06-24"
"64129614","22020433","443994","403501","2016-06-24"
"64129617","28358352","443994","403501","2016-06-24"
"64129620","22020535","443994","403501","2016-06-24"
"64129623","30275829","443994","403501","2016-06-24"
"64129626","26028932","443994","403501","2016-06-24"
"64129629","22020559","443994","403501","2016-06-24"
"64129632","28474710","443994","403501","2016-06-24"
"64129635","25971623","443994","403501","2016-06-24"
"64129638","22020568","443994","403501","2016-06-24"
"64129641","29696520","443994","403501","2016-06-24"
"64129644","22047349","443994","403501","2016-06-24"
"64129647","22047367","443994","403501","2016-06-24"
"64129650","30803667","443994","403501","2016-06-24"
"64129653","22047382","443994","403501","2016-06-24"
"64129656","29989410","443994","403501","2016-06-24"
"64129659","25984688","443994","403501","2016-06-24"
"64129662","22166194","443994","403501","2016-06-24"
"64129665","30259416","443994","403501","2016-06-24"
"64129668","26028827","443994","403501","2016-06-24"
"64129671","22189504","443994","403501","2016-06-24"
"64129674","22189510","443994","403501","2016-06-24"
"64129677","30204096","443994","403501","2016-06-24"
"64129680","26076857","443994","403501","2016-06-24"
"64129683","22302638","443994","403501","2016-06-24"
"64129686","25759949","443994","403501","2016-06-24"
"64129689","22603208","443994","403501","2016-06-24"
"64129692","22603223","443994","403501","2016-06-24"
"64129695","22741778","443994","403501","2016-06-24"
"64129698","29928924","443994","403501","2016-06-24"
"64129701","22741802","443994","403501","2016-06-24"
"64129704","29366970","443994","403501","2016-06-24"
"64129707","22741982","443994","403501","2016-06-24"
"64129710","29366967","443994","403501","2016-06-24"
"64129713","22741985","443994","403501","2016-06-24"
"64129716","29928933","443994","403501","2016-06-24"
"64129719","24253490","443994","403501","2016-06-24"
"64129722","24289301","443994","403501","2016-06-24"
"64129725","30730635","443994","403501","2016-06-24"
"64129728","24289304","443994","403501","2016-06-24"
"64129731","24289307","443994","403501","2016-06-24"
"64129734","24289310","443994","403501","2016-06-24"
"64129737","24289313","443994","403501","2016-06-24"
"64129740","26303413","443994","403501","2016-06-24"
"64129743","24289316","443994","403501","2016-06-24"
"64129746","24289319","443994","403501","2016-06-24"
"64129749","24289322","443994","403501","2016-06-24"
"64129752","24289325","443994","403501","2016-06-24"
"64129755","30551304","443994","403501","2016-06-24"
"64129758","24289328","443994","403501","2016-06-24"
"64129761","30027825","443994","403501","2016-06-24"
"64129764","24289331","443994","403501","2016-06-24"
"64129767","24289334","443994","403501","2016-06-24"
"64129770","29975862","443994","403501","2016-06-24"
"64129773","24289337","443994","403501","2016-06-24"
"64129776","29809692","443994","403501","2016-06-24"
"64129779","24289340","443994","403501","2016-06-24"
"64129782","30551310","443994","403501","2016-06-24"
"64129785","24289343","443994","403501","2016-06-24"
"64129788","24289346","443994","403501","2016-06-24"
"64129791","24289349","443994","403501","2016-06-24"
"64129794","24289352","443994","403501","2016-06-24"
"64129797","24289355","443994","403501","2016-06-24"
"64129800","24289358","443994","403501","2016-06-24"
"64129803","29860632","443994","403501","2016-06-24"
"64129806","24289367","443994","403501","2016-06-24"
"64129809","30041424","443994","403501","2016-06-24"
"64129812","24289370","443994","403501","2016-06-24"
"64129815","24289373","443994","403501","2016-06-24"
"64129818","24289376","443994","403501","2016-06-24"
"64129821","24289379","443994","403501","2016-06-24"
"64129824","24289382","443994","403501","2016-06-24"
"64129827","24289385","443994","403501","2016-06-24"
"64129830","24289388","443994","403501","2016-06-24"
"64129833","30027819","443994","403501","2016-06-24"
"64129836","24289397","443994","403501","2016-06-24"
"64129839","24513113","443994","403501","2016-06-24"
"64129842","29788551","443994","403501","2016-06-24"
"64129845","24513122","443994","403501","2016-06-24"
"64129848","29767632","443994","403501","2016-06-24"
"64129851","24513125","443994","403501","2016-06-24"
"64129854","24513128","443994","403501","2016-06-24"
"64129857","29745381","443994","403501","2016-06-24"
"64129860","24513134","443994","403501","2016-06-24"
"64129863","29928903","443994","403501","2016-06-24"
"64129866","24513137","443994","403501","2016-06-24"
"64129869","24513140","443994","403501","2016-06-24"
"64129872","29401005","443994","403501","2016-06-24"
"64129875","24513143","443994","403501","2016-06-24"
"64129878","24513146","443994","403501","2016-06-24"
"64129881","24513149","443994","403501","2016-06-24"
"64129884","29696709","443994","403501","2016-06-24"
"64129887","24513152","443994","403501","2016-06-24"
"64129890","28453236","443994","403501","2016-06-24"
"64129893","24513155","443994","403501","2016-06-24"
"64129896","24513158","443994","403501","2016-06-24"
"64129899","29400993","443994","403501","2016-06-24"
"64129902","24513161","443994","403501","2016-06-24"
"64129905","24513167","443994","403501","2016-06-24"
"64129908","24513170","443994","403501","2016-06-24"
"64129911","30122235","443994","403501","2016-06-24"
"64129914","24513176","443994","403501","2016-06-24"
"64129917","24513179","443994","403501","2016-06-24"
"64129920","29919570","443994","403501","2016-06-24"
"64129923","24513182","443994","403501","2016-06-24"
"64129926","24513185","443994","403501","2016-06-24"
"64129929","24513188","443994","403501","2016-06-24"
"64129932","29872293","443994","403501","2016-06-24"
"64129935","24513191","443994","403501","2016-06-24"
"64129938","24513194","443994","403501","2016-06-24"
"64129941","25578134","443994","403501","2016-06-24"
"64129944","25760039","443994","403501","2016-06-24"
"64129947","25870592","443994","403501","2016-06-24"
"64129950","27330190","443994","403501","2016-06-24"
"64129953","27330196","443994","403501","2016-06-24"
"64129956","27330199","443994","403501","2016-06-24"
"64129959","27330208","443994","403501","2016-06-24"
"64129962","27330211","443994","403501","2016-06-24"
"64129965","27330214","443994","403501","2016-06-24"
"64129968","27330226","443994","403501","2016-06-24"
"64129971","27330229","443994","403501","2016-06-24"
"64129974","30901218","443994","403501","2016-06-24"
"64129977","27897384","443994","403501","2016-06-24"
"64129980","27897393","443994","403501","2016-06-24"
"64129983","30043767","443994","403501","2016-06-24"
"64129986","27897402","443994","403501","2016-06-24"
"64129989","28165191","443994","403501","2016-06-24"
"64129992","29890509","443994","403501","2016-06-24"
"64129995","19610760","403501","443994","2016-06-24"
"64130001","30803697","403501","443994","2016-06-24"
"64130004","19610778","403501","443994","2016-06-24"
"64130007","28434480","403501","443994","2016-06-24"
"64130010","19610787","403501","443994","2016-06-24"
"64130013","30803688","403501","443994","2016-06-24"
"64130016","19610796","403501","443994","2016-06-24"
"64130019","29457861","403501","443994","2016-06-24"
"64130022","19610802","403501","443994","2016-06-24"
"64130025","29779866","403501","443994","2016-06-24"
"64130028","19610805","403501","443994","2016-06-24"
"64130031","29793636","403501","443994","2016-06-24"
"64130034","19610808","403501","443994","2016-06-24"
"64130037","29860647","403501","443994","2016-06-24"
"64130040","19610898","403501","443994","2016-06-24"
"64130043","30322026","403501","443994","2016-06-24"
"64130046","25675931","403501","443994","2016-06-24"
"64130049","19610907","403501","443994","2016-06-24"
"64130052","28469601","403501","443994","2016-06-24"
"64130055","19610916","403501","443994","2016-06-24"
"64130058","30730626","403501","443994","2016-06-24"
"64130061","26062430","403501","443994","2016-06-24"
"64130064","19610922","403501","443994","2016-06-24"
"64130067","19692253","403501","443994","2016-06-24"
"64130073","28475673","403501","443994","2016-06-24"
"64130076","19727668","403501","443994","2016-06-24"
"64130079","29975880","403501","443994","2016-06-24"
"64130082","19727674","403501","443994","2016-06-24"
"64130085","25807601","403501","443994","2016-06-24"
"64130088","20456755","403501","443994","2016-06-24"
"64130094","25984700","403501","443994","2016-06-24"
"64130097","20469046","403501","443994","2016-06-24"
"64130100","20486326","403501","443994","2016-06-24"
"64130103","29911653","403501","443994","2016-06-24"
"64130106","20493472","403501","443994","2016-06-24"
"64130109","20493601","403501","443994","2016-06-24"
"64130112","29890512","403501","443994","2016-06-24"
"64130115","25823078","403501","443994","2016-06-24"
"64130118","20493625","403501","443994","2016-06-24"
"64130121","20493667","403501","443994","2016-06-24"
"64130124","30198291","403501","443994","2016-06-24"
"64130127","30200667","403501","443994","2016-06-24"
"64130130","20493706","403501","443994","2016-06-24"
"64130133","30321990","403501","443994","2016-06-24"
"64130136","20493847","403501","443994","2016-06-24"
"64130139","20509930","403501","443994","2016-06-24"
"64130142","20510275","403501","443994","2016-06-24"
"64130145","29860620","403501","443994","2016-06-24"
"64130148","20565319","403501","443994","2016-06-24"
"64130151","28341351","403501","443994","2016-06-24"
"64130154","20629108","403501","443994","2016-06-24"
"64130157","29344287","403501","443994","2016-06-24"
"64130160","21818383","403501","443994","2016-06-24"
"64130163","29367111","403501","443994","2016-06-24"
"64130166","21818413","403501","443994","2016-06-24"
"64130169","29359116","403501","443994","2016-06-24"
"64130172","21819703","403501","443994","2016-06-24"
"64130175","29128011","403501","443994","2016-06-24"
"64130178","21819736","403501","443994","2016-06-24"
"64130181","29359122","403501","443994","2016-06-24"
"64130184","21819760","403501","443994","2016-06-24"
"64130187","30770232","403501","443994","2016-06-24"
"64130193","21819835","403501","443994","2016-06-24"
"64130196","30803673","403501","443994","2016-06-24"
"64130199","22020433","403501","443994","2016-06-24"
"64130202","28358352","403501","443994","2016-06-24"
"64130205","22020535","403501","443994","2016-06-24"
"64130208","30275829","403501","443994","2016-06-24"
"64130211","26028932","403501","443994","2016-06-24"
"64130214","22020559","403501","443994","2016-06-24"
"64130217","28474710","403501","443994","2016-06-24"
"64130220","25971623","403501","443994","2016-06-24"
"64130223","22020568","403501","443994","2016-06-24"
"64130226","29696520","403501","443994","2016-06-24"
"64130229","22047349","403501","443994","2016-06-24"
"64130232","22047367","403501","443994","2016-06-24"
"64130235","30803667","403501","443994","2016-06-24"
"64130238","22047382","403501","443994","2016-06-24"
"64130241","29989410","403501","443994","2016-06-24"
"64130244","25984688","403501","443994","2016-06-24"
"64130247","22166194","403501","443994","2016-06-24"
"64130250","30259416","403501","443994","2016-06-24"
"64130253","26028827","403501","443994","2016-06-24"
"64130256","22189504","403501","443994","2016-06-24"
"64130259","22189510","403501","443994","2016-06-24"
"64130262","30204096","403501","443994","2016-06-24"
"64130265","26076857","403501","443994","2016-06-24"
"64130268","22302638","403501","443994","2016-06-24"
"64130271","25759949","403501","443994","2016-06-24"
"64130274","22603208","403501","443994","2016-06-24"
"64130277","22603223","403501","443994","2016-06-24"
"64130280","22741778","403501","443994","2016-06-24"
"64130283","29928924","403501","443994","2016-06-24"
"64130286","22741802","403501","443994","2016-06-24"
"64130289","29928915","403501","443994","2016-06-24"
"64130292","22741808","403501","443994","2016-06-24"
"64130295","29366970","403501","443994","2016-06-24"
"64130298","22741982","403501","443994","2016-06-24"
"64130301","29366967","403501","443994","2016-06-24"
"64130304","22741985","403501","443994","2016-06-24"
"64130307","29928933","403501","443994","2016-06-24"
"64130310","24253490","403501","443994","2016-06-24"
"64130313","24289301","403501","443994","2016-06-24"
"64130316","30730635","403501","443994","2016-06-24"
"64130319","24289304","403501","443994","2016-06-24"
"64130322","24289307","403501","443994","2016-06-24"
"64130325","24289310","403501","443994","2016-06-24"
"64130328","24289313","403501","443994","2016-06-24"
"64130331","26303413","403501","443994","2016-06-24"
"64130334","24289316","403501","443994","2016-06-24"
"64130337","24289319","403501","443994","2016-06-24"
"64130340","24289322","403501","443994","2016-06-24"
"64130343","24289325","403501","443994","2016-06-24"
"64130346","30551304","403501","443994","2016-06-24"
"64130349","24289328","403501","443994","2016-06-24"
"64130352","30027825","403501","443994","2016-06-24"
"64130355","24289331","403501","443994","2016-06-24"
"64130358","24289334","403501","443994","2016-06-24"
"64130361","29975862","403501","443994","2016-06-24"
"64130364","24289337","403501","443994","2016-06-24"
"64130367","29809692","403501","443994","2016-06-24"
"64130370","24289340","403501","443994","2016-06-24"
"64130373","30551310","403501","443994","2016-06-24"
"64130376","24289343","403501","443994","2016-06-24"
"64130379","24289346","403501","443994","2016-06-24"
"64130382","24289349","403501","443994","2016-06-24"
"64130385","24289352","403501","443994","2016-06-24"
"64130388","24289355","403501","443994","2016-06-24"
"64130391","24289358","403501","443994","2016-06-24"
"64130394","29860632","403501","443994","2016-06-24"
"64130397","24289367","403501","443994","2016-06-24"
"64130400","30041424","403501","443994","2016-06-24"
"64130403","24289370","403501","443994","2016-06-24"
"64130406","24289373","403501","443994","2016-06-24"
"64130409","24289376","403501","443994","2016-06-24"
"64130412","24289379","403501","443994","2016-06-24"
"64130415","24289382","403501","443994","2016-06-24"
"64130418","24289385","403501","443994","2016-06-24"
"64130421","24289388","403501","443994","2016-06-24"
"64130424","30027819","403501","443994","2016-06-24"
"64130427","24289397","403501","443994","2016-06-24"
"64130430","24513113","403501","443994","2016-06-24"
"64130433","29788551","403501","443994","2016-06-24"
"64130436","24513122","403501","443994","2016-06-24"
"64130439","29767632","403501","443994","2016-06-24"
"64130442","24513125","403501","443994","2016-06-24"
"64130445","24513128","403501","443994","2016-06-24"
"64130448","29745381","403501","443994","2016-06-24"
"64130451","24513134","403501","443994","2016-06-24"
"64130454","29928903","403501","443994","2016-06-24"
"64130457","24513137","403501","443994","2016-06-24"
"64130460","24513140","403501","443994","2016-06-24"
"64130463","29401005","403501","443994","2016-06-24"
"64130466","24513143","403501","443994","2016-06-24"
"64130469","24513146","403501","443994","2016-06-24"
"64130472","24513149","403501","443994","2016-06-24"
"64130475","29696709","403501","443994","2016-06-24"
"64130478","24513152","403501","443994","2016-06-24"
"64130481","28453236","403501","443994","2016-06-24"
"64130484","24513155","403501","443994","2016-06-24"
"64130487","24513158","403501","443994","2016-06-24"
"64130490","29400993","403501","443994","2016-06-24"
"64130493","24513161","403501","443994","2016-06-24"
