"id","animal_id","category","measure_date","age_at_measure","weight","adjusted_weight","ratio","adg","adg_ratio","wda","wda_ratio","bcs","height","adjusted_height","frame_score","scrotal","adjusted_scrotal","reference_date","reference_weight","gain","contemporaries","contemporary_group","comments","created_at","updated_at","rank","wda_rank","adg_rank"
"25004497","20456704","Birth","2014-01-17","0","64","64","","","","","","","","","","","","","","","","","","2014-01-17 16:47:00 -0600","2014-01-17 16:47:00 -0600","","",""
"25009249","20469037","Birth","2014-01-18","0","80","88","","","","","","","","","","","","","","","","","","2014-01-21 12:28:58 -0600","2014-01-21 12:31:56 -0600","","",""
"25149490","20611504","Birth","2014-02-06","0","83","83","","","","","","","","","","","","","","","","","","2014-02-06 11:51:03 -0600","2014-02-06 11:51:03 -0600","","",""
"26369017","21818440","Birth","2014-03-09","0","92","97","","","","","","","","","","","","","","","","","","2014-04-29 19:01:46 -0500","2014-07-21 21:39:05 -0500","","",""
"26819122","22166200","Birth","2014-06-12","0","60","","","","","","","","","","","","","","","","","","","2014-06-16 12:35:36 -0500","2014-06-16 12:35:36 -0500","","",""
"26849209","22227118","Birth","2014-06-21","0","60","","","","","","","","","","","","","","","","","","","2014-06-23 06:38:35 -0500","2014-08-17 08:57:19 -0500","","",""
"26862341","22248044","Birth","2014-06-24","0","60","","","","","","","","","","","","","","","","","","","2014-06-25 07:28:56 -0500","2014-06-25 07:28:56 -0500","","",""
"26917517","19610922","Birth","2011-04-15","0","77","","","","","","","","","","","","","","","","","","","2014-07-09 06:03:43 -0500","2014-07-09 06:03:43 -0500","","",""
"26917520","19610922","Weaning","2011-11-05","204","585","","","2.49","","2.87","","","","","","","","2011-04-15","77","508","","","","2014-07-09 06:03:43 -0500","2014-07-09 06:03:43 -0500","","",""
"26917523","19610922","Yearling","2012-03-15","335","879","","","2.24","","2.62","","","","","","","","2011-11-05","585","294","","","","2014-07-09 06:03:43 -0500","2014-07-09 06:03:43 -0500","","",""
"26917526","19610922","Ultrasound Scan","2012-03-15","335","879","","","","","2.62","","","","","","","","","","","","","","2014-07-09 06:05:47 -0500","2014-07-09 06:05:47 -0500","","",""
"26917529","20493667","Ultrasound Scan","2013-10-24","379","1072","","","","","2.83","","","","","","","","","","","","","","2014-07-09 06:09:22 -0500","2014-07-09 06:09:22 -0500","","",""
"26917532","20493667","Birth","2012-10-10","0","110","","","","","","","","","","","","","","","","","","","2014-07-09 06:09:22 -0500","2014-07-09 06:09:22 -0500","","",""
"26917535","20493667","Weaning","2013-04-29","201","738","","","3.12","","3.67","","","","","","","","2012-10-10","110","628","","","","2014-07-09 06:09:22 -0500","2014-07-09 06:09:22 -0500","","",""
"26917538","20493667","Yearling","2013-10-24","379","1072","","","1.88","","2.83","","","","","","","","2013-04-29","738","334","","","","2014-07-09 06:09:22 -0500","2014-07-09 06:09:22 -0500","","",""
"26917541","19692250","Birth","2005-09-03","0","76","","","","","","","","","","","","","","","","","","","2014-07-09 06:13:32 -0500","2014-07-09 06:13:32 -0500","","",""
"26917544","19692250","Weaning","2006-04-03","212","580","","","2.38","","2.74","","","","","","","","2005-09-03","76","504","","","","2014-07-09 06:13:32 -0500","2014-07-09 06:13:32 -0500","","",""
"26917547","19692250","Yearling","2006-10-07","399","838","","","1.38","","2.1","","","","","","","","2006-04-03","580","258","","","","2014-07-09 06:13:32 -0500","2014-07-09 06:13:32 -0500","","",""
"26917550","19692244","Birth","2008-09-04","0","72","","","","","","","","","","","","","","","","","","","2014-07-09 06:15:39 -0500","2014-07-09 06:15:39 -0500","","",""
"26917553","19692244","Weaning","2009-04-15","223","660","","","2.64","","2.96","","","","","","","","2008-09-04","72","588","","","","2014-07-09 06:15:39 -0500","2014-07-09 06:15:39 -0500","","",""
"26917556","19692244","Yearling","2009-10-15","406","950","","","1.58","","2.34","","","","","","","","2009-04-15","660","290","","","","2014-07-09 06:15:39 -0500","2014-07-09 06:15:39 -0500","","",""
"27293639","19721602","Birth","2013-11-17","0","76","76","","","","","","","","","","","","","","","","","","2014-07-24 06:49:50 -0500","2014-07-24 06:49:50 -0500","","",""
"27293642","19721602","Weaning","2014-07-15","240","719","625","","2.68","","3.0","","","","","","","","2013-11-17","76","643","","","","2014-07-24 06:49:50 -0500","2014-07-24 06:49:50 -0500","","",""
"27293645","20513755","Birth","2014-01-25","0","76","78","","","","","","","","","","","","","","","","","","2014-07-24 06:51:10 -0500","2014-07-24 06:51:10 -0500","","",""
"27293648","20513755","Weaning","2014-07-15","171","566","683","","2.87","","3.31","","","","","","","","2014-01-25","76","490","","","","2014-07-24 06:51:10 -0500","2014-07-24 06:51:10 -0500","","",""
"27293651","20550889","Birth","2014-01-29","0","76","","","","","","","","","","","","","","","","","","","2014-07-24 06:52:32 -0500","2014-07-24 06:52:32 -0500","","",""
"27293654","20550889","Weaning","2014-07-15","167","545","","","2.81","","3.26","","","","","","","","2014-01-29","76","469","","","","2014-07-24 06:52:32 -0500","2014-07-24 06:52:32 -0500","","",""
"27293657","20509927","Birth","2014-01-25","0","76","76","","","","","","","","","","","","","","","","","","2014-07-24 06:53:26 -0500","2014-07-24 06:53:26 -0500","","",""
"27293660","20509927","Weaning","2014-07-15","171","535","626","","2.68","","3.13","","","","","","","","2014-01-25","76","459","","","","2014-07-24 06:53:26 -0500","2014-07-24 06:53:26 -0500","","",""
"27293663","20565247","Birth","2014-01-31","0","76","76","","","","","","","","","","","","","","","","","","2014-07-24 06:54:21 -0500","2014-07-24 06:54:21 -0500","","",""
"27293666","20565247","Weaning","2014-07-15","165","520","628","","2.69","","3.15","","","","","","","","2014-01-31","76","444","","","","2014-07-24 06:54:21 -0500","2014-07-24 06:54:21 -0500","","",""
"27293669","20510290","Birth","2014-01-26","0","76","76","","","","","","","","","","","","","","","","","","2014-07-24 06:55:04 -0500","2014-07-24 06:55:04 -0500","","",""
"27293672","20510290","Weaning","2014-07-15","170","596","703","","3.06","","3.51","","","","","","","","2014-01-26","76","520","","","","2014-07-24 06:55:04 -0500","2014-07-24 06:55:04 -0500","","",""
"27293675","21003830","Birth","2014-02-28","0","76","78","","","","","","","","","","","","","","","","","","2014-07-24 06:56:13 -0500","2014-07-24 06:56:13 -0500","","",""
"27293678","21003830","Weaning","2014-07-15","137","413","600","","2.46","","3.01","","","","","","","","2014-02-28","76","337","","","","2014-07-24 06:56:13 -0500","2014-07-24 06:56:13 -0500","","",""
"27293681","20510269","Birth","2014-01-25","0","76","78","","","","","","","","","","","","","","","","","","2014-07-24 06:56:47 -0500","2014-07-24 06:56:47 -0500","","",""
"27293684","20510269","Weaning","2014-07-15","171","642","775","","3.31","","3.75","","","","","","","","2014-01-25","76","566","","","","2014-07-24 06:56:47 -0500","2014-07-24 06:56:47 -0500","","",""
"27293687","20509942","Birth","2014-01-22","0","76","78","","","","","","","","","","","","","","","","","","2014-07-24 06:58:15 -0500","2014-07-24 06:58:15 -0500","","",""
"27293690","20509942","Weaning","2014-07-15","174","520","619","","2.55","","2.99","","","","","","","","2014-01-22","76","444","","","","2014-07-24 06:58:15 -0500","2014-07-24 06:58:15 -0500","","",""
"27293693","20611504","Weaning","2014-07-15","159","561","699","","3.01","","3.53","","","","","","","","2014-02-06","83","478","","","","2014-07-24 06:58:48 -0500","2014-07-24 06:58:48 -0500","","",""
"27293696","20469037","Weaning","2014-07-15","178","510","635","","2.42","","2.87","","","","","","","","2014-01-18","80","430","","","","2014-07-24 06:59:23 -0500","2014-07-24 06:59:23 -0500","","",""
"27293699","20456704","Weaning","2014-07-15","179","535","603","","2.63","","2.99","","","","","","","","2014-01-17","64","471","","","","2014-07-24 07:00:05 -0500","2014-07-24 07:00:05 -0500","","",""
"27458600","22603187","birth","2014-08-12","0","60","","","","","","","","","","","","","","","","","","","2014-08-14 09:44:35 -0500","2014-09-27 09:34:37 -0500","","",""
"27463103","22546301","Birth","2014-06-17","0","60","","","","","","","","","","","","","","","","","","","2014-08-17 09:02:06 -0500","2014-08-17 09:02:06 -0500","","",""
"27463106","22274666","Birth","2014-05-01","0","60","","","","","","","","","","","","","","","","","","","2014-08-17 09:03:51 -0500","2014-08-17 09:03:51 -0500","","",""
"27463109","22319252","Birth","2014-05-01","0","70","78","","","","","","","","","","","","","","","","","","2014-08-17 09:04:37 -0500","2014-08-17 09:04:37 -0500","","",""
"27463112","21545129","Birth","2014-04-05","0","60","60","","","","","","","","","","","","","","","","","","2014-08-17 09:05:10 -0500","2014-08-17 09:05:10 -0500","","",""
"27463115","20881403","Birth","2014-02-22","0","70","78","","","","","","","","","","","","","","","","","","2014-08-17 09:06:13 -0500","2014-08-17 09:06:27 -0500","","",""
"27463118","20702293","Birth","2014-02-12","0","70","75","","","","","","","","","","","","","","","","","","2014-08-17 09:06:51 -0500","2014-08-17 09:06:51 -0500","","",""
"27463121","20565319","Birth","2014-01-31","0","76","76","","","","","","","","","","","","","","","","","","2014-08-17 09:07:29 -0500","2014-08-17 09:07:29 -0500","","",""
"27463124","20550916","Birth","2014-01-29","0","76","","","","","","","","","","","","","","","","","","","2014-08-17 09:07:53 -0500","2014-08-17 09:07:53 -0500","","",""
"27463130","20510275","Birth","2014-01-26","0","76","76","","","","","","","","","","","","","","","","","","2014-08-17 09:08:31 -0500","2014-08-17 09:08:31 -0500","","",""
"27463133","20486326","Birth","2013-11-01","0","76","76","","","","","","","","","","","","","","","","","","2014-08-17 09:09:30 -0500","2014-08-17 09:09:30 -0500","","",""
"27463136","22131493","Birth","","","60","","","","","","","","","","","","","","","","","","","2014-08-17 09:10:12 -0500","2014-08-17 09:10:12 -0500","","",""
"27562430","22741778","Birth","2012-02-07","0","79","","","","","","","","","","","","","","","","","","","2014-09-04 08:53:12 -0500","2014-09-04 08:53:12 -0500","","",""
"27562436","22741982","Birth","2010-01-22","0","93","","","","","","","","","","","","","","","","","","","2014-09-04 09:00:04 -0500","2014-09-04 09:00:04 -0500","","",""
"27562439","22741985","Birth","2012-03-03","0","76","","","","","","","","","","","","","","","","","","","2014-09-04 09:01:23 -0500","2014-11-20 05:36:16 -0600","","",""
"28050141","23008647","Birth","2014-09-26","0","60","68","","","","","","","","","","","","","","","","","","2014-09-27 09:28:47 -0500","2015-01-24 09:54:32 -0600","","",""
"28100040","23054805","birth","2014-10-03","0","70","78","","","","","","","","","","","","","","","","","","2014-10-05 18:53:50 -0500","2014-12-11 17:10:22 -0600","","",""
"28348722","23394207","Birth","2014-10-15","0","75","83","","","","","","","","","","","","","","","","","","2014-10-28 13:38:03 -0500","2015-01-07 19:41:26 -0600","","",""
"29108706","22741802","Birth","2012-02-07","0","81","","","","","","","","","","","","","","","","","","","2014-11-20 05:48:32 -0600","2014-11-20 05:48:32 -0600","","",""
"29108730","21818455","Birth","2014-01-12","0","80","85","","","","","","","","","","","","","","","","","","2014-11-20 06:21:28 -0600","2014-11-20 06:21:28 -0600","","",""
"29108733","21818383","Birth","2011-01-03","0","85","90","","","","","","","","","","","","","","","","","","2014-11-20 06:22:30 -0600","2014-11-20 06:22:30 -0600","","",""
"29108736","21818413","Birth","2011-01-23","0","83","88","","","","","","","","","","","","","","","","","","2014-11-20 06:23:28 -0600","2014-11-20 06:23:28 -0600","","",""
"29108739","21819877","Birth","2013-01-03","0","76","","","","","","","","","","","","","","","","","","","2014-11-20 06:25:50 -0600","2014-11-20 06:25:50 -0600","","",""
"29108742","21819886","Birth","2013-01-03","0","86","86","","","","","","","","","","","","","","","","","","2014-11-20 06:27:36 -0600","2014-11-20 06:27:36 -0600","","",""
"29108745","21819760","Birth","2013-01-09","0","80","","","","","","","","","","","","","","","","","","","2014-11-20 06:31:20 -0600","2014-11-20 06:31:20 -0600","","",""
"29108748","21819781","Birth","2013-01-13","0","81","89","","","","","","","","","","","","","","","","","","2014-11-20 06:33:09 -0600","2014-11-20 06:33:09 -0600","","",""
"29108751","21819703","Birth","2013-02-27","0","89","","","","","","","","","","","","","","","","","","","2014-11-20 06:34:21 -0600","2014-11-20 06:34:21 -0600","","",""
"29108754","21819835","Birth","2013-02-10","0","100","102","","","","","","","","","","","","","","","","","","2014-11-20 06:36:24 -0600","2014-11-20 06:36:24 -0600","","",""
"29108757","21819835","Weaning","2013-09-19","221","650","628","","2.49","","2.94","","","","","","","","2013-02-10","100","550","","","","2014-11-20 06:36:24 -0600","2014-11-20 06:36:24 -0600","","",""
"29108760","21819736","Birth","2013-03-02","0","98","","","","","","","","","","","","","","","","","","","2014-11-20 06:38:28 -0600","2014-11-20 06:38:28 -0600","","",""
"29108763","21819736","Weaning","2013-09-19","201","640","","","2.7","","3.18","","","","","","","","2013-03-02","98","542","","","","2014-11-20 06:38:28 -0600","2014-11-20 06:38:28 -0600","","",""
"29114991","23204553","Birth","2014-10-14","0","77","77","","","","","","","","","","","","","","","","","","2014-11-21 10:15:36 -0600","2014-11-21 10:15:36 -0600","","",""
"29185106","23911661","Birth","2014-10-17","0","78","86","","","","","","","","","","","","","","","","","","2014-12-01 14:04:59 -0600","2015-01-07 19:41:58 -0600","","",""
"29746079","24289271","Birth","2015-01-05","0","69","77","","","","","","","","","","","","","","","","","","2015-01-06 07:53:21 -0600","2015-07-13 11:04:20 -0500","","",""
"29746082","24289280","Birth","2015-01-05","0","72","80","","","","","","","","","","","","","","","","","","2015-01-06 07:55:39 -0600","2015-01-06 07:55:39 -0600","","",""
"29753651","24299582","Birth","2015-01-07","0","82","87","","","","","","","","","","","","","","","","","","2015-01-07 16:45:31 -0600","2015-04-10 12:07:56 -0500","","",""
"29963126","24384251","Birth","2015-01-13","0","81","89","","","","","","","","","","","","","","","","","","2015-01-13 14:22:10 -0600","2015-07-13 11:02:15 -0500","","",""
"29994359","24414197","Birth","2015-01-15","0","75","83","","","","","","","","","","","","","","","","","","2015-01-15 16:41:10 -0600","2015-01-15 16:41:10 -0600","","",""
"30112961","24487511","Birth","2015-01-19","1","74","82","","","","74.0","","","","","","","","","","","","","","2015-01-19 20:32:19 -0600","2015-01-19 20:50:47 -0600","","",""
"30113018","23204550","Birth","2014-10-15","0","78","86","","","","","","","","","","","","","","","","","","2015-01-19 20:48:01 -0600","2015-01-19 20:48:01 -0600","","",""
"30153899","24503801","Birth","2015-01-21","0","78","86","","","","","","","","","","","","","","","","","","2015-01-21 18:31:36 -0600","2015-04-10 12:08:27 -0500","","",""
"30356495","21905323","","2015-01-28","692","","","","","","","","","","","","37.0","","","","","","","","2015-01-29 07:49:30 -0600","2015-01-29 07:49:30 -0600","","",""
"30968190","25315314","Birth","2015-03-13","0","92","92","","","","","","","","","","","","","","","","","","2015-03-13 19:47:28 -0500","2015-11-17 15:42:37 -0600","","",""
"30968196","25315323","Birth","2015-03-13","0","93","","","","","","","","","","","","","","","","","","","2015-03-13 19:48:24 -0500","2015-06-20 19:05:58 -0500","","",""
"30968199","25315326","Birth","2015-03-13","0","95","95","","","","","","","","","","","","","","","","","","2015-03-13 19:49:11 -0500","2015-04-10 12:06:36 -0500","","",""
"31154606","25578131","Birth","2015-03-29","0","92","95","","","","","","","","","","","","","","","","","","2015-03-30 19:16:32 -0500","2015-03-30 19:16:32 -0500","","",""
"31154612","25578134","Birth","2015-03-28","0","98","106","","","","","","","","","","","","","","","","","","2015-03-30 19:17:58 -0500","2015-03-30 19:17:58 -0500","","",""
"31175984","25656836","Birth","2015-04-01","0","84","89","","","","","","","","","","","","","","","","","","2015-04-03 08:02:09 -0500","2015-04-10 11:15:12 -0500","","",""
"31196153","25689146","Birth","2015-04-06","0","89","91","","","","","","","","","","","","","","","","","","2015-04-06 09:54:04 -0500","2015-04-10 11:14:09 -0500","","",""
"31250081","25759949","Birth","2015-04-10","0","91","99","","","","","","","","","","","","","","","","","","2015-04-10 11:28:47 -0500","2015-04-10 11:28:47 -0500","","",""
"31250234","25760039","Birth","2015-04-08","0","92","92","","","","","","","","","","","","","","","","","","2015-04-10 11:56:10 -0500","2015-04-10 11:56:10 -0500","","",""
"31276235","25807601","Birth","2015-04-14","0","85","90","","","","","","","","","","","","","","","","","","2015-04-14 20:18:14 -0500","2015-04-14 20:18:14 -0500","","",""
"31282982","25823078","Birth","2015-04-15","0","85","85","","","","","","","","","","","","","","","","","","2015-04-15 20:05:57 -0500","2015-04-15 20:05:57 -0500","","",""
"31334966","25873070","Birth","2015-04-19","0","85","85","","","","","","","","","","","","","","","","","","2015-04-19 21:09:47 -0500","2015-04-19 21:09:47 -0500","","",""
"31517216","26062430","Birth","2015-05-03","0","90","92","","","","","","","","","","","","","","","","","","2015-05-05 20:04:24 -0500","2015-05-05 20:04:24 -0500","","",""
"31517219","26062436","Birth","2015-05-04","0","85","93","","","","","","","","","","","","","","","","","","2015-05-05 20:05:12 -0500","2015-05-05 20:05:12 -0500","","",""
"31520267","21818440","Yearling","2015-05-06","423","1050","","","2.26","","2.48","","","","","","38.5","","2014-03-09","92","958","","","","2015-05-06 14:16:31 -0500","2015-05-09 08:54:07 -0500","","",""
"31535681","26093408","birth","2015-05-09","0","75","83","","","","","","","","","","","","","","","","","","2015-05-10 19:28:26 -0500","2015-05-10 19:28:26 -0500","","",""
"31765465","21888790","Working Weight","2015-06-10","1182","1115","","","","","0.94","","","","","","","","","","","","","","2015-06-10 09:28:19 -0500","2015-06-10 09:28:19 -0500","","",""
"31765474","23204553","Weaning","2015-06-10","239","417","369","81","1.42","88","1.74","89","","","","","","","2014-10-14","77","340","4","","","2015-06-10 09:32:56 -0500","2015-06-10 09:32:56 -0500","","",""
"31765477","23394207","Weaning","2015-06-10","238","487","490","108","1.73","107","2.05","105","","","","","","","2014-10-15","75","412","4","","","2015-06-10 09:32:56 -0500","2015-06-10 09:32:56 -0500","","",""
"31765480","23911661","Weaning","2015-06-10","236","490","496","109","1.75","108","2.08","107","","","","","","","2014-10-17","78","412","4","","","2015-06-10 09:32:56 -0500","2015-06-10 09:32:56 -0500","","",""
"31765483","23204550","Weaning","2015-06-10","238","457","464","102","1.59","98","1.92","99","","","","","","","2014-10-15","78","379","4","","","2015-06-10 09:32:56 -0500","2015-06-10 09:32:56 -0500","","",""
"32077675","24384251","Weaning","2015-07-09","177","392","495","98","1.76","96","2.21","98","","","","","","","2015-01-13","81","311","7","","","2015-07-13 11:08:31 -0500","2015-07-13 11:08:33 -0500","","",""
"32077678","24289280","Weaning","2015-07-09","185","386","480","95","1.7","93","2.09","92","","","","","","","2015-01-05","72","314","7","","","2015-07-13 11:08:31 -0500","2015-07-13 11:08:33 -0500","","",""
"32077681","24289271","Weaning","2015-07-09","185","382","470","93","1.69","92","2.06","91","","","","","","","2015-01-05","69","313","7","","","2015-07-13 11:08:31 -0500","2015-07-13 11:08:33 -0500","","",""
"32077684","24299582","Weaning","2015-07-09","183","470","553","109","2.12","115","2.57","114","","","","","","","2015-01-07","82","388","7","","","2015-07-13 11:08:31 -0500","2015-07-13 11:08:33 -0500","","",""
"32077687","24414197","Weaning","2015-07-09","175","347","454","90","1.55","84","1.98","88","","","","","","","2015-01-15","75","272","7","","","2015-07-13 11:08:31 -0500","2015-07-13 11:08:33 -0500","","",""
"32077690","24503801","Weaning","2015-07-09","169","402","525","104","1.92","105","2.38","105","","","","","","","2015-01-21","78","324","7","","","2015-07-13 11:08:31 -0500","2015-07-13 11:08:33 -0500","","",""
"32077693","24487511","Weaning","2015-07-09","172","437","567","112","2.12","115","2.54","112","","","","","","","2015-01-19","74","363","7","","","2015-07-13 11:08:31 -0500","2015-07-13 11:08:33 -0500","","",""
"32513632","23204550","Gain","2015-08-13","302","538","","","1.27","","1.78","","","","","","","","2015-06-10","457","81","","","","2015-08-13 10:23:52 -0500","2015-08-13 10:26:03 -0500","","",""
"32513635","23394207","Gain","2015-08-13","302","544","","","0.89","","1.8","","","","","","","","2015-06-10","487","57","","","","2015-08-13 10:23:52 -0500","2015-08-13 10:28:10 -0500","","",""
"32513638","24487511","Gain","2015-08-13","207","458","","","0.6","","2.21","","","","","","","","2015-07-09","437","21","","","","2015-08-13 10:23:52 -0500","2015-08-13 10:32:53 -0500","","",""
"32513641","24384251","Gain","2015-08-13","212","407","","","0.43","","1.92","","","","","","","","2015-07-09","392","15","","","","2015-08-13 10:23:53 -0500","2015-08-13 10:29:57 -0500","","",""
"32513644","23204553","Gain","2015-08-13","303","516","","","1.55","","1.7","","","","","","","","2015-06-10","417","99","","","","2015-08-13 10:23:53 -0500","2015-08-13 10:27:11 -0500","","",""
"32513647","24289280","Gain","2015-08-13","220","404","","","0.51","","1.84","","","","","","","","2015-07-09","386","18","","","","2015-08-13 10:23:53 -0500","2015-08-13 10:30:33 -0500","","",""
"32513650","24414197","Gain","2015-08-13","210","381","","","0.97","","1.81","","","","","","","","2015-07-09","347","34","","","","2015-08-13 10:23:53 -0500","2015-08-13 10:31:59 -0500","","",""
"32513653","23911661","Gain","2015-08-13","300","594","","","1.63","","1.98","","","","","","","","2015-06-10","490","104","","","","2015-08-13 10:23:53 -0500","2015-08-13 10:28:52 -0500","","",""
"32513656","24503801","Gain","2015-08-13","204","434","","","0.91","","2.13","","","","","","","","2015-07-09","402","32","","","","2015-08-13 10:23:53 -0500","2015-08-13 10:32:20 -0500","","",""
"32513662","24289271","Gain","2015-08-13","220","396","","","0.4","","1.8","","","","","","","","2015-07-09","382","14","","","","2015-08-13 10:23:53 -0500","2015-08-13 10:30:57 -0500","","",""
"32513692","24299582","Gain","2015-08-13","218","495","","","0.71","","2.27","","","","","","","","2015-07-09","470","25","","","","2015-08-13 10:24:31 -0500","2015-08-13 10:31:30 -0500","","",""
"32880828","25873070","Weaning","2015-09-15","183","540","595","96","3.05","100","2.95","100","","","","","","","2015-04-19","85","455","3","","","2015-09-14 15:46:57 -0500","2015-09-14 15:46:57 -0500","","",""
"32880831","25315326","Weaning","2015-09-15","186","656","713","115","3.02","100","3.53","120","","","","","","","2015-03-13","95","561","3","","","2015-09-14 15:46:57 -0500","2015-09-14 15:46:57 -0500","","",""
"32880834","24138989","Weaning","2015-09-15","270","638","559","90","2.05","","2.36","80","","","","","","","2014-12-19","85","553","3","","","2015-09-14 15:46:57 -0500","2015-11-19 10:43:58 -0600","","",""
"32908413","25315323","Weaning","2015-09-22","193","532","577","","2.27","100","2.76","100","","","","","","","2015-03-13","93","439","","","","2015-09-21 13:16:16 -0500","2015-11-19 10:39:32 -0600","","",""
"33348423","25315326","Gain","2015-10-27","228","800","","","3.43","","3.51","","","","","","","","2015-09-15","656","144","","","","2015-10-26 19:39:07 -0500","2015-10-26 19:39:07 -0500","","",""
"33348426","21818413","Gain","2015-10-27","1738","1615","","","0.88","","0.93","","","","","","","","2011-01-23","83","1532","","","","2015-10-26 19:39:07 -0500","2015-10-26 19:39:07 -0500","","",""
"33348435","25760039","Weaning","2015-10-27","202","702","711","106","3.02","108","3.48","107","","","","","","","2015-04-08","92","610","2","","","2015-10-26 19:43:10 -0500","2015-10-26 19:43:11 -0500","","",""
"33348438","25689146","Weaning","2015-10-27","204","612","635","94","2.56","92","3.0","93","","","","","","","2015-04-06","89","523","2","","","2015-10-26 19:43:10 -0500","2015-10-26 19:43:11 -0500","","",""
"33487980","28004406","Birth","2015-11-05","0","65","73","","","","","","","","","","","","","","","","","","2015-11-05 17:09:08 -0600","2015-11-05 17:09:08 -0600","","",""
"33534771","28060353","Birth","2015-11-10","0","75","","","","","","","","","","","","","","","","","","","2015-11-10 16:36:23 -0600","2015-11-10 16:36:23 -0600","","",""
"33534843","28060449","Birth","2015-11-10","0","75","83","","","","","","","","","","","","","","","","","","2015-11-10 17:08:19 -0600","2015-11-10 17:08:19 -0600","","",""
"33534891","24384251","Gain","2015-11-11","302","604","","","1.7","","2.0","","","","","","","","2015-07-09","392","212","","","","2015-11-10 17:20:11 -0600","2015-11-10 17:20:11 -0600","","",""
"33534894","23911661","Gain","2015-11-11","390","854","","","2.36","","2.19","","","","","","","","2015-06-10","490","364","","","","2015-11-10 17:20:11 -0600","2015-11-10 17:20:11 -0600","","",""
"33534897","24289271","Gain","2015-11-11","310","560","","","1.42","","1.81","","","","","","","","2015-07-09","382","178","","","","2015-11-10 17:20:11 -0600","2015-11-10 17:20:11 -0600","","",""
"33534900","25315323","Gain","2015-11-11","243","634","","","2.04","","2.61","","","","","","","","2015-09-22","532","102","","","","2015-11-10 17:20:11 -0600","2015-11-17 16:11:17 -0600","","",""
"33534903","24299582","Gain","2015-11-11","308","660","","","1.52","","2.14","","","","","","","","2015-07-09","470","190","","","","2015-11-10 17:20:11 -0600","2015-11-10 17:20:11 -0600","","",""
"33534906","24503801","Gain","2015-11-11","294","497","","","0.76","","1.69","","","","","","","","2015-07-09","402","95","","","","2015-11-10 17:20:11 -0600","2015-11-10 17:20:11 -0600","","",""
"33534909","25873070","Gain","2015-11-11","240","686","","","2.56","","2.86","","","","","","","","2015-09-15","540","146","","","","2015-11-10 17:20:11 -0600","2015-11-10 17:20:11 -0600","","",""
"33534912","24138989","Gain","2015-11-11","327","754","","","2.04","","2.31","","","","","","","","2015-09-15","638","116","","","","2015-11-10 17:20:11 -0600","2015-11-19 10:42:39 -0600","","",""
"33548046","28079202","Birth","2015-01-12","0","85","","","","","","","","","","","","","","","","","","","2015-11-11 18:11:15 -0600","2015-11-11 18:11:15 -0600","","",""
"33548049","28079205","Birth","2015-01-24","0","88","","","","","","","","","","","","","","","","","","","2015-11-11 18:11:15 -0600","2015-11-11 18:11:15 -0600","","",""
"33548052","28079208","Birth","2015-01-25","0","82","","","","","","","","","","","","","","","","","","","2015-11-11 18:11:15 -0600","2015-11-11 18:11:15 -0600","","",""
"33548058","28079214","Birth","2015-01-28","0","92","","","","","","","","","","","","","","","","","","","2015-11-11 18:11:15 -0600","2015-11-11 18:11:15 -0600","","",""
"33548061","28079217","Birth","2015-01-30","0","96","","","","","","","","","","","","","","","","","","","2015-11-11 18:11:16 -0600","2015-11-11 18:11:16 -0600","","",""
"33548064","28079220","Birth","2015-02-07","0","84","","","","","","","","","","","","","","","","","","","2015-11-11 18:11:16 -0600","2015-11-11 18:11:16 -0600","","",""
"33548067","28079223","Birth","2015-02-28","0","90","","","","","","","","","","","","","","","","","","","2015-11-11 18:11:16 -0600","2015-11-11 18:11:16 -0600","","",""
"33548070","28079226","Birth","2015-02-28","0","90","","","","","","","","","","","","","","","","","","","2015-11-11 18:11:16 -0600","2015-11-11 18:11:16 -0600","","",""
"33548073","28079229","Birth","2015-02-28","0","88","","","","","","","","","","","","","","","","","","","2015-11-11 18:11:16 -0600","2015-11-11 18:11:16 -0600","","",""
"33548076","28079232","Birth","2015-03-08","0","93","","","","","","","","","","","","","","","","","","","2015-11-11 18:11:16 -0600","2015-11-11 18:11:16 -0600","","",""
"33588123","28109409","Birth","2015-11-14","0","75","83","","","","","","","","","","","","","","","","","","2015-11-16 13:02:57 -0600","2015-11-16 13:02:57 -0600","","",""
"33614265","25315314","Weaning","2015-11-17","249","620","527","99","2.12","104","2.49","100","","","","","","","2015-03-13","92","528","5","","","2015-11-17 16:00:37 -0600","2015-11-17 16:00:38 -0600","","",""
"33614268","25384562","Weaning","2015-11-17","243","686","592","111","2.47","","2.82","114","","","","","","","2015-03-19","85","601","5","","","2015-11-17 16:00:37 -0600","2015-11-19 10:41:59 -0600","","",""
"33614271","25382777","Weaning","2015-11-17","244","568","491","92","1.97","","2.33","94","","","","","","","2015-03-18","87","481","5","","","2015-11-17 16:00:37 -0600","2015-11-19 10:44:53 -0600","","",""
"33614274","25578131","Weaning","2015-11-17","233","660","610","115","2.44","119","2.83","114","","","","","","","2015-03-29","92","568","5","","","2015-11-17 16:00:37 -0600","2015-11-17 16:00:38 -0600","","",""
"33614277","25656836","Weaning","2015-11-17","230","447","444","83","1.58","77","1.94","78","","","","","","","2015-04-01","84","363","5","","","2015-11-17 16:00:38 -0600","2015-11-17 16:00:38 -0600","","",""
